timestamp,event_type,symbol,data
23:01:08.622,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=6.9927 | min_hold=120.0000 | profit=0.0106
23:01:08.894,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=6.7077 | min_hold=120.0000 | profit=0.0021
23:01:26.778,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.2953 | min_hold=120.0000 | profit=0.0112
23:01:27.170,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=7.0123 | min_hold=120.0000 | profit=0.0020
23:01:41.896,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.5473 | min_hold=60.0000 | profit=-0.0004
23:01:42.347,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.5548 | min_hold=120.0000 | profit=0.0116
23:01:42.627,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=7.2699 | min_hold=120.0000 | profit=0.0009
23:01:46.153,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.6182 | min_hold=60.0000 | profit=-0.0010
23:01:47.320,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.6377 | min_hold=60.0000 | profit=-0.0029
23:01:58.905,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=7.5412 | min_hold=60.0000 | profit=-0.0008
23:01:59.937,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=7.8480 | min_hold=120.0000 | profit=0.0107
23:02:00.227,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=7.5633 | min_hold=120.0000 | profit=0.0012
23:02:14.945,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.0981 | min_hold=120.0000 | profit=0.0108
23:02:15.278,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=7.8141 | min_hold=120.0000 | profit=0.0010
23:02:34.069,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.4168 | min_hold=120.0000 | profit=0.0105
23:02:34.472,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=8.1340 | min_hold=120.0000 | profit=0.0019
23:02:45.898,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.6140 | min_hold=60.0000 | profit=-0.0029
23:02:46.509,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=8.3346 | min_hold=60.0000 | profit=-0.0008
23:02:49.293,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.6705 | min_hold=120.0000 | profit=0.0103
23:02:49.710,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=8.3880 | min_hold=120.0000 | profit=0.0029
23:02:55.293,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.7705 | min_hold=60.0000 | profit=-0.0023
23:03:00.245,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.8531 | min_hold=60.0000 | profit=-0.0023
23:03:06.201,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=8.9524 | min_hold=120.0000 | profit=0.0101
23:03:06.477,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=8.6674 | min_hold=120.0000 | profit=0.0025
23:03:10.806,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.0291 | min_hold=60.0000 | profit=-0.0042
23:03:20.920,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.1977 | min_hold=120.0000 | profit=0.0101
23:03:21.175,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=8.9124 | min_hold=120.0000 | profit=0.0021
23:03:37.881,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.4803 | min_hold=120.0000 | profit=0.0107
23:03:38.274,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=9.1974 | min_hold=120.0000 | profit=0.0013
23:03:46.312,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.6209 | min_hold=60.0000 | profit=-0.0049
23:03:48.232,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.6529 | min_hold=60.0000 | profit=-0.0065
23:03:53.975,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=9.7486 | min_hold=120.0000 | profit=0.0113
23:03:54.231,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=9.4633 | min_hold=120.0000 | profit=0.0008
23:04:12.360,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.0550 | min_hold=120.0000 | profit=0.0123
23:04:12.762,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=9.7722 | min_hold=120.0000 | profit=0.0003
23:04:19.219,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.1693 | min_hold=120.0000 | profit=0.0009
23:04:30.571,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.3585 | min_hold=120.0000 | profit=0.0121
23:04:30.997,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=10.0761 | min_hold=120.0000 | profit=0.0010
23:04:40.590,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=10.2360 | min_hold=60.0000 | profit=-0.0008
23:04:40.594,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=10.2361 | min_hold=60.0000 | profit=-0.0008
23:04:47.867,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.6468 | min_hold=120.0000 | profit=0.0120
23:04:48.301,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=10.3645 | min_hold=120.0000 | profit=0.0013
23:05:03.870,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=10.9135 | min_hold=120.0000 | profit=0.0116
23:05:04.298,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=10.6311 | min_hold=120.0000 | profit=0.0017
23:05:23.790,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.2455 | min_hold=120.0000 | profit=0.0019
23:05:24.340,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.2547 | min_hold=120.0000 | profit=0.0019
23:05:24.606,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.2591 | min_hold=120.0000 | profit=0.0122
23:05:25.012,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=10.9763 | min_hold=120.0000 | profit=0.0009
23:05:44.439,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.5896 | min_hold=120.0000 | profit=0.0116
23:05:44.865,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=11.3072 | min_hold=120.0000 | profit=0.0020
23:06:00.511,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=11.5680 | min_hold=60.0000 | profit=-0.0007
23:06:03.374,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=11.6157 | min_hold=60.0000 | profit=-0.0007
23:06:04.817,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=11.9293 | min_hold=120.0000 | profit=0.0111
23:06:05.270,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=11.6473 | min_hold=120.0000 | profit=0.0028
23:06:10.338,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=12.0213 | min_hold=60.0000 | profit=-0.0016
23:06:21.432,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=12.2062 | min_hold=120.0000 | profit=0.0120
23:06:21.774,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=11.9224 | min_hold=120.0000 | profit=0.0015
23:06:42.206,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=12.5524 | min_hold=120.0000 | profit=0.0118
23:06:42.650,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=12.2703 | min_hold=120.0000 | profit=0.0025
23:06:51.679,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=12.4208 | min_hold=60.0000 | profit=-0.0007
23:07:05.772,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=12.6557 | min_hold=60.0000 | profit=-0.0028
23:07:07.154,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=12.6787 | min_hold=60.0000 | profit=-0.0028
23:07:07.604,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=12.9757 | min_hold=120.0000 | profit=0.0114
23:07:08.103,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=12.6945 | min_hold=120.0000 | profit=0.0027
23:07:17.191,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=12.8460 | min_hold=60.0000 | profit=-0.0001
23:07:17.982,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=12.8592 | min_hold=60.0000 | profit=-0.0000
23:07:21.339,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=12.9151 | min_hold=60.0000 | profit=-0.0000
23:07:23.022,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=12.9432 | min_hold=60.0000 | profit=-0.0000
23:07:25.096,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=13.2672 | min_hold=120.0000 | profit=0.0111
23:07:25.510,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=12.9845 | min_hold=120.0000 | profit=0.0043
23:07:43.768,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=13.2890 | min_hold=120.0000 | profit=0.0002
23:07:44.568,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=13.3023 | min_hold=120.0000 | profit=0.0002
23:07:50.082,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=13.6837 | min_hold=120.0000 | profit=0.0103
23:07:50.482,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=13.4009 | min_hold=120.0000 | profit=0.0057
23:08:00.949,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=13.5753 | min_hold=120.0000 | profit=0.0002
23:08:09.039,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=13.9996 | min_hold=120.0000 | profit=0.0095
23:08:09.405,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=13.7162 | min_hold=120.0000 | profit=0.0051
23:08:19.000,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=13.8762 | min_hold=120.0000 | profit=0.0003
23:08:26.547,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=14.2914 | min_hold=120.0000 | profit=0.0095
23:08:26.963,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=14.0089 | min_hold=120.0000 | profit=0.0057
23:08:33.367,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=14.1156 | min_hold=120.0000 | profit=0.0003
23:08:44.148,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=14.5848 | min_hold=120.0000 | profit=0.0090
23:08:44.566,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=14.3023 | min_hold=120.0000 | profit=0.0059
23:08:54.697,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=14.4711 | min_hold=120.0000 | profit=0.0003
23:09:01.167,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=14.8684 | min_hold=120.0000 | profit=0.0089
23:09:01.443,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=14.5836 | min_hold=120.0000 | profit=0.0062
23:09:01.467,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=14.8734 | min_hold=60.0000 | profit=-0.0004
23:09:05.330,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=14.9378 | min_hold=60.0000 | profit=-0.0004
23:09:14.020,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=14.7932 | min_hold=120.0000 | profit=0.0004
23:09:14.805,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=14.8062 | min_hold=120.0000 | profit=0.0004
23:09:14.805,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=15.0957 | min_hold=120.0000 | profit=0.0009
23:09:16.371,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=14.8323 | min_hold=120.0000 | profit=0.0004
23:09:19.183,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=15.1687 | min_hold=120.0000 | profit=0.0089
23:09:19.553,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=14.8854 | min_hold=120.0000 | profit=0.0060
23:09:35.009,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=15.4325 | min_hold=120.0000 | profit=0.0090
23:09:35.262,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=15.1472 | min_hold=120.0000 | profit=0.0052
23:09:49.839,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=15.6797 | min_hold=60.0000 | profit=-0.0004
23:09:51.677,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=15.7103 | min_hold=60.0000 | profit=-0.0020
23:09:51.941,tsl_check,DOGE-USDT,check=min_holding_BLOCKED | minutes=15.7147 | min_hold=120.0000 | profit=0.0088
23:09:52.337,tsl_check,XRP-USDT,check=min_holding_BLOCKED | minutes=15.4318 | min_hold=120.0000 | profit=0.0062
